site_id,m_host,prefixes,post response
1723228049703001696,ELPTNP01,['10.66.168.0/22'],
1723222449183015696,SFOVNP01,['10.74.200.0/22'],
1723222461044009696,SAVRHP01,['10.33.176.0/22'],
1723222466558011196,PHXMLP01,['10.74.16.0/22'],
1723222472400011396,PHXFTP01,['10.66.0.0/22'],
1723222477523023796,PHXTGP01,['10.67.220.0/22'],
1723222483487019396,PHXRVP01,['10.66.164.0/22'],
1723228046709008096,ATLCHP01,['10.36.236.0/22'],
1723228038934005196,MFRFKP01,['10.67.28.0/22'],
1723228036128002696,MFRFMP01,['10.69.88.0/22'],
1723228042385004396,PRCCWP01,['10.70.52.0/22'],
1723228043653019796,INDAKP01,['10.56.212.0/22'],
1723228397863006796,PHXRBP01,['10.155.56.0/22'],
1723228409001011096,OMAAIP01,['10.57.48.0/22'],
1723228401991008696,OMAKVP01,['10.140.0.0/22'],
1723234295358016496,TULBRP01,['10.144.44.0/22'],
1723234612911015096,TULCTP01,['10.66.48.0/22'],
1723234613207018396,INDDEP01,['10.56.76.0/22'],
1723234832379008396,PHFHCP01,['10.104.212.0/22'],
1723235002179022896,TPAFIP01,['10.118.152.0/22'],
1723233937821011096,CMHMNP01,['10.98.184.0/22'],
1723225196360023996,SBNSNP01,['10.57.8.0/22'],
1723225207788018896,TPAPTP01,['10.36.240.0/22'],
1723225211947002996,SBNMRP01,['10.137.168.0/22'],
1723225209743018096,RALRIP01,['10.69.140.0/22'],
1723225215459000296,SFOPFP01,['10.68.144.0/22'],
1723225210229023496,TPASIP01,['10.41.208.0/22'],
1723225217140010196,PHXMXP01,['10.74.144.0/22'],
1723225206227024396,WASSVP01,['10.105.184.0/22'],
1723225217727025296,OMARTP01,['10.139.148.0/22'],
1723225218006019896,STSAWP01,['10.67.24.0/22'],
1723225215895003796,BDLCPP01,['10.109.60.0/22'],
1723225224217000596,OMAALP01,['10.56.44.0/22'],
1723225224931019996,EWRFWP01,['10.26.72.0/22'],
1723225235473013996,SFOFAP01,['10.68.140.0/22'],
1723225233548004096,SFOFWP01,['10.152.200.0/22'],
1723225234016021496,ATWFAP01,['10.56.56.0/22'],
1723225231886010596,PHXSGP01,['10.67.236.0/22'],
1723225230936010096,SAVSRP01,['10.37.12.0/22'],
1723225235919017896,FOESHP01,['10.57.224.0/22'],
1723225240198025096,STSFIP01,['10.68.20.0/22'],
1723225239429021196,INDTXP01,['10.58.148.0/22'],
1723235478167024496,TPARHP01,['10.37.212.0/22'],
1723225238289018096,ATWRIP01,['10.128.132.0/22'],
1723234306225023596,SAVFNP01,['10.37.72.0/22'],
1723234307227010296,SAVSAP01,['10.118.132.0/22'],
1723234300838020396,MCIELP01,['10.56.244.0/22'],
1723234967244003496,MCIPOP01,['10.58.0.0/22'],
1723235481280006596,SANDTP01,"['10.148.40.0/22', '10.159.48.0/21']",
1723236958274019196,SANTAP01,['10.66.20.0/22'],
1723236960349014696,ORFFVP01,['10.24.164.0/22'],
1723234990055015996,INDCUP01,['10.57.216.0/22'],
1723234841826003996,AHNSHP01,['10.123.68.0/22'],
1723234612446013796,AHNFWP01,['10.36.32.0/22'],
1723234304641019096,ALBFWP01,['10.24.76.0/22'],
1723233399821005696,ORFRIP01,['10.96.104.0/22'],
1723233937350011596,ONTSRP01,['10.69.184.0/22'],
1723231185468003996,ATLBFP01,['10.115.168.0/22'],
1702664570020020796,RKHCYP01,['10.117.64.0/22'],
1723234996282007296,SGUAKP01,['10.66.212.0/22'],
1723235613704022596,SGUSWP01,['10.66.160.0/22'],
1723481096394007096,SLWFPP01,['10.46.16.0/22'],
1723471058525000696,GRRISP01,['10.59.48.0/22'],
1723472331150016296,MIDCYP01,['10.44.160.0/22'],
1709671915741011296,FMNFIP01,['10.64.32.0/22'],
1708719938253015996,STLWIP01,['10.62.44.0/22'],
1723539952453015796,BEGXRP01,['10.241.36.0/22'],
1723556524104005896,SELCWP01,['10.170.216.0/22'],
1723046652574009396,ABEFAP01,['10.27.8.0/22'],
1723558524666017196,PTYMCP01,['10.44.36.0/22'],
1723752921989005596,BUHROP01,['10.160.216.0/22'],
1723573431875024596,BJXFIP01,['10.179.80.0/22'],
1723641147830025296,QROQFP01,['10.46.108.0/22'],
1723639780194019196,LKOFIP01,['10.182.68.0/22'],
1723643596611025096,BOGARP01,['10.45.16.0/22'],
1723651877228003396,PTYMMP01,['10.167.96.0/22'],
1723655783297012696,PVRSIP01,['10.44.128.0/22'],
1727799110586022296,DXBASP01,['10.250.88.0/22'],
1723734460521001396,DALOKP01,['10.71.212.0/22'],
1723737767693016596,QROAQP01,['10.44.248.0/22'],
1723736977728018096,LAXWHP01,['10.78.92.0/22'],
1723741423496016596,WASSXP01,['10.29.96.0/22'],
1723744191529014996,MEXLCP01,['10.47.20.0/22'],
1682706402399016496,MIAKBP01,['10.112.140.0/22'],
1723831658525009796,BTRNAP01,['10.123.96.0/22'],
1723830945403007596,SBPTSP01,['10.68.152.0/22'],
1723830941079003896,SEARRP01,['10.66.44.0/22'],
1723830954324014696,RICCNP01,['10.26.180.0/22'],
1723830960127019996,DALBWP01,['10.70.68.0/22'],
1723831653650015696,PFNSHP01,['10.40.0.0/22'],
1723830986756013896,PFNTPP01,['10.40.172.0/22'],
1723831655849021996,PHFOYP01,['10.103.136.0/22'],
1723830949476015096,SEAOMP01,['10.67.208.0/22'],
1723830951285006996,SATTUP01,['10.70.36.0/22'],
1723830957621020496,TLHSTP01,['10.35.236.0/22'],
1723830949884014696,CHASHP01,['10.124.64.0/22'],
1723830957444012696,VPSTNP01,['10.35.212.0/22'],
1723830958454000396,PHFNNP01,['10.107.92.0/22'],
1723830962677007296,RSWTSP01,['10.41.188.0/22'],
1723845624985017096,PVDFKP01,['10.24.100.0/22'],
1723845156268023096,CHAHPP01,['10.121.208.0/22'],
1723845162444012296,CHATSP01,['10.115.36.0/22'],
1723845153592010896,TYSFAP01,['10.36.160.0/22'],
1723844203145006696,TYSFLP01,['10.34.200.0/22'],
1723843714691015196,SATFMP01,['10.68.112.0/22'],
1723843714702019596,RSWFBP01,['10.40.160.0/22'],
1723842796323013496,DALMUP01,['10.68.156.0/22'],
1723833360448018996,DALGAP01,['10.67.140.0/22'],
1723833386575022096,AUSDMP01,['10.68.44.0/22'],
1723835524004001096,YYZMHP01,['10.135.48.0/22'],
1723833366482007696,PVDTSP01,['10.108.148.0/22'],
1723833425402000796,CHIWDP01,['10.128.160.0/22'],
1723837677018014696,YYZSVP01,['10.133.240.0/22'],
1723837694181002696,ANCUMP01,['10.138.144.0/22'],
1723838125799015096,YYZBMP01,['10.133.200.0/22'],
1723838547768013296,YYZTDP01,['10.137.88.0/22'],
1723838554438007596,ANCDTP01,['10.135.152.0/22'],
1723839917503003096,ANCFIP01,['10.136.156.0/22'],
1723839895754003096,YGKRIP01,['10.138.176.0/22'],
1723839903661011396,YGKCYP01,['10.130.144.0/22'],
1723834415628024096,PVDFMP01,['10.26.144.0/22'],
1723834625321020496,SEALUP01,['10.149.20.0/22'],
1723835514015005496,BFLMCP01,['10.155.160.0/22'],
1723834411508004996,CHADTP01,['10.120.76.0/22'],
1723835524022008196,TYSFNP01,['10.37.116.0/22'],
1723835517786000196,RSWFMP01,['10.36.164.0/22'],
1723835526371007396,TYRSLP01,['10.70.84.0/22'],
1723835528235016996,VPSRWP01,['10.35.184.0/22'],
1723835981561015196,BFLRWP01,['10.67.96.0/22'],
1723835977334025496,SBPAKP01,['10.66.32.0/22'],
1723837362008014596,OXRVCP01,['10.65.188.0/22'],
1723837362221016496,RSWSBP01,['10.123.168.0/22'],
1723837365679005696,SEAFOP01,['10.69.216.0/22'],
1723837365698016996,MYRFNP01,['10.119.116.0/22'],
1723837360061002496,MYRCOP01,['10.38.44.0/22'],
1723837694560022396,DALAVP01,['10.68.136.0/22'],
1723837687882024096,TLHACP01,['10.37.48.0/22'],
1723837682324004696,BOSTPP01,['10.25.204.0/22'],
1723834395509008996,SEAFCP01,['10.69.20.0/22'],
1723839912214005596,DALREP01,['10.70.4.0/22'],
1723839924448010996,SATTTP01,['10.67.88.0/22'],
1723839938698008996,SATLOP01,['10.156.196.0/22'],
1723841160696021196,RSWSEP01,['10.40.104.0/22'],
1704303245211001096,PHXOXP01,['10.159.164.0/22'],
1723841164448005696,RICRRP01,['10.24.192.0/22'],
1723841171238013896,DALECP01,['10.67.64.0/22'],
1696256079655005896,TULCRP01,['10.157.16.0/22'],
1723844200304002496,MIAASP01,['10.123.48.0/22'],
1723841164462010096,SATRIP01,['10.145.64.0/22'],
1699975917330003596,MIADTP01,['10.119.56.0/22'],
1723845157799004396,PVDWRP01,['10.24.216.0/22'],
1723845629200002896,RICRNP01,['10.25.148.0/22'],
1723845621881002596,RICNTP01,['10.102.232.0/22'],
1723845698504017096,RSWNAP01,['10.116.36.0/22'],
1725369396903012396,TYSFFP01,['10.34.168.0/22'],
1723845714342001696,TYSRKP01,['10.38.60.0/22'],
1723845697791004496,PVDRLP01,['10.25.180.0/22'],
1716206731499012096,EGEATP01,['10.50.144.0/22'],
1724066977306008996,RUHFKP01,['10.177.196.0/22'],
1715357286393005296,ONTRVP01,['10.73.220.0/22'],
1724078204878016396,PDXCEP01,['10.66.116.0/22'],
1724078204068015096,PDXVRP01,['10.74.164.0/22'],
1724078227200022696,ANCATP01,['10.140.16.0/22'],
1724078230409025296,ANCSHP01,['10.133.52.0/22'],
1724080855265016396,MIAWMP01,['10.42.108.0/22'],
1724080131732017596,BQNCYP01,['10.161.252.0/22'],
1724092537225010996,GYECYP01,['10.44.80.0/22'],
1724696309201021096,AMMRZP01,['10.248.148.0/22'],
1725997059395015796,MEDMDP01,['10.250.240.0/22'],
1724170223374022696,MCIADP01,['10.50.132.0/22'],
1724175157029009096,SJCSSP01,['10.144.24.0/22'],
1724174806270008396,BWIISP01,['10.31.120.0/22'],
1730738275095003296,DXBADP01,['10.249.44.0/22'],
1724220613653009196,PNQCMP01,['10.169.112.0/22'],
1724225063012004196,KTMFIP01,['10.160.192.0/22'],
1724337457831013296,KULMDP01,['10.238.104.0/22'],
1724339495121020996,STLRIP01,['10.135.36.0/22'],
1724419127009016796,TUNMCP01,['10.243.88.0/22'],
1724439079453022196,AVPFWP01,['10.25.44.0/22'],
1724439383839014596,AVPSHP01,['10.107.120.0/22'],
1724441295157019796,RSTTMP01,['10.58.36.0/22'],
1724441958913006096,RSTRIP01,['10.131.160.0/22'],
1724441968659021096,LASBRP01,['10.151.252.0/22'],
1724426863196002496,MCOEOP01,['10.35.28.0/22'],
1724426885769023496,MCOAEP01,['10.36.56.0/22'],
1724426899323002496,PSMRIP01,['10.100.88.0/22'],
1724426905037025496,PGVGVP01,['10.127.96.0/22'],
1701865808142015396,SLCCDP01,['10.147.108.0/22'],
1705912581086010496,BQKKGP01,['10.122.40.0/22'],
1724426927660016096,PVDBRP01,['10.106.148.0/22'],
1724431701615023796,ATWTOP01,['10.58.232.0/22'],
1724431681856021696,CHIBUP01,['10.136.160.0/22'],
1724431711965006696,CHIEMP01,['10.136.176.0/22'],
1724431666623021996,MCODLP01,['10.42.212.0/22'],
1724431701035013796,MCOTUP01,['10.35.156.0/22'],
1724432102990015896,STLFEP01,['10.57.176.0/22'],
1724432088926003396,PWMABP01,['10.105.64.0/22'],
1699881001720017696,TPAWTP01,['10.114.212.0/22'],
1724431702234021096,BWIFDP01,['10.25.168.0/22'],
1724431710336001896,SBNNBP01,['10.129.248.0/22'],
1724431709932003196,SGFNOP01,['10.49.240.0/22'],
1724431733900024896,SANAKP01,['10.151.200.0/22'],
1704124558542017396,RFDCHP01,['10.128.216.0/22'],
1724437176339020196,CAKCCP01,['10.106.192.0/22'],
1724437174760009396,STLOFP01,['10.137.104.0/22'],
1724437212303003196,PHLRBP01,['10.25.188.0/22'],
1724437983613023296,PHLMOP01,['10.24.156.0/22'],
1724438011496003296,PSMDTP01,['10.108.68.0/22'],
1724433445039000496,SANSCP01,['10.67.232.0/22'],
1724433457267013496,SANSDP01,['10.74.248.0/22'],
1724433461152012296,AUSSAP01,['10.68.172.0/22'],
1724433452588009996,BOSSRP01,['10.26.44.0/22'],
1724434291891019196,BOSTOP01,['10.26.64.0/22'],
1724431683819005796,SGFRIP01,['10.130.44.0/22'],
1724431698035010596,SACXPP01,['10.154.52.0/22'],
1724431701099013396,DENMWP01,['10.139.176.0/22'],
1724426927779002796,BOSAVP01,['10.98.236.0/22'],
1724438365803009996,AIYEHP01,['10.107.40.0/22'],
1724439047784003796,MCODKP01,['10.37.220.0/22'],
1724439092299017796,ACYFAP01,['10.104.124.0/22'],
1724439362718007696,BOSSDP01,['10.105.148.0/22'],
1724441307220002696,MSPFBP01,['10.49.208.0/22'],
1724441288394002396,DAYTDP01,['10.26.24.0/22'],
1724437184205023696,CAECYP01,['10.126.220.0/22'],
1724437191686017996,BOSRNP01,['10.24.224.0/22'],
1724437209774010996,MCOAVP01,['10.35.96.0/22'],
1724437215992004996,DAYTYP01,['10.98.148.0/22'],
1724441273192000596,PSPRQP01,['10.68.132.0/22'],
1724441284047021996,MSPSPP01,['10.133.60.0/22'],
1724437995022000896,SJCAKP01,['10.159.168.0/22'],
1724438028440021596,ATLDOP01,['10.123.252.0/22'],
1717789143145012296,HOUDTP01,['10.147.100.0/22'],
1724676286251022096,AUACYP01,['10.45.8.0/22'],
1725459304244017496,GOIXRP01,['10.177.212.0/22'],
1724692462834015596,PGAKSP01,['10.71.108.0/22'],
1724698847509007296,LAXLSP01,['10.78.116.0/22'],
1724753670736021496,AGSGPP01,['10.39.240.0/22'],
1724753908834004496,AGSGFP01,['10.39.236.0/22'],
1724779677499001796,MCILSP01,['10.134.56.0/22'],
1709313655552005196,COSFSP01,['10.134.152.0/22'],
1724431682128004596,PSMACP01,['10.24.244.0/22'],
1724937180323024996,DXBGCP01,['10.178.28.0/22'],
1724937179983002096,DXBPXP01,['10.250.68.0/22'],
1724849310716016796,BOGJWP01,['10.167.132.0/22'],
1724852608243013596,BOGMCP01,['10.167.128.0/22'],
1724859982462004896,SANRHP01,['10.159.156.0/22'],
1724857534703001096,HRLFIP01,['10.145.184.0/22'],
1724869125097000396,YVRWCP01,['10.61.100.0/22'],
1724850173000009996,RSWSPP01,['10.39.244.0/22'],
1724947047035009996,OAKCYP01,['10.146.232.0/22'],
1696010486395010196,WASCGP01,['10.106.24.0/22'],
1724945533428023596,ABEEHP01,['10.27.200.0/22'],
1724947110500003596,LAXSIP01,['10.78.108.0/22'],
1723234839618023896,ATLNCP01,['10.119.52.0/22'],
1724960754231016296,LAXWFP01,['10.78.96.0/22'],
1719590993479015296,BMIMCP01,['10.138.140.0/22'],
1725027992560002296,AVPFIP01,['10.107.140.0/22'],
1725027984509017496,AVPRIP01,['10.26.160.0/22'],
1725027977732004996,PDXELP01,['10.68.168.0/22'],
1725027983878011296,TPASLP01,['10.35.172.0/22'],
1725027975478009496,PITWIP01,['10.29.208.0/22'],
1725027982263009796,CHAFLP01,['10.37.20.0/22'],
1725027984594007996,CHARMP01,['10.37.236.0/22'],
1725027983539014196,YHZCDP01,['10.49.40.0/22'],
1725027990336006996,YLWFEP01,['10.56.224.0/22'],
1725027987290013796,YYZTVP01,['10.137.80.0/22'],
1725027995969016996,CMHYVP01,['10.24.4.0/22'],
1725029773867024196,MKGDEP01,['10.49.152.0/22'],
1725029773128006296,PHXGRP01,['10.154.224.0/22'],
1725029773322020596,SBNCBP01,['10.49.76.0/22'],
1725030444543006996,RICFCP01,['10.26.4.0/22'],
1725030445379007296,CHSJIP01,['10.124.156.0/22'],
1725030450836018796,ROCFBP01,['10.25.172.0/22'],
1725030448453018696,SBASYP01,['10.152.196.0/22'],
1725032174947010296,WCOSWP01,['10.151.104.0/22'],
1725032171639008296,CMHAKP01,['10.16.20.0/22'],
1725032245904003096,YLWFIP01,['10.137.96.0/22'],
1725032257662019096,YLWWKP01,['10.58.88.0/22'],
1725032658359025196,CLTAPP01,['10.35.12.0/22'],
1725032658455015096,CLTLLP01,['10.35.60.0/22'],
1725037893641010696,BQKRJP01,['10.37.60.0/22'],
1725037894910015296,ABETSP01,['10.107.200.0/22'],
1725029271959000396,JENFIP01,['10.34.224.0/22'],
1725029273017013396,JANTOP01,['10.40.48.0/22'],
1725029278388022996,JANACP01,['10.37.140.0/22'],
1725029283156005696,RDUFWP01,['10.40.76.0/22'],
1725029288295010296,PDXLOP01,['10.147.12.0/22'],
1725029284834007196,LAXVRP01,['10.68.204.0/22'],
1725029289524013596,SDFFBP01,['10.57.28.0/22'],
1725029775865019296,WCORSP01,['10.68.32.0/22'],
1725032145893015096,SFORFP01,['10.155.4.0/22'],
1725032165292018096,OKCRDP01,['10.69.240.0/22'],
1725032162130007896,WAS41P01,['10.26.220.0/22'],
1725032170295000196,OKCADP01,['10.70.64.0/22'],
1725032176037004896,PDXTXP01,['10.69.252.0/22'],
1725032184077005496,BPTTSP01,['10.158.76.0/22'],
1725032181858020096,HOUCKP01,['10.69.120.0/22'],
1725032233340017596,PBISGP01,['10.123.160.0/22'],
1725032240510024096,SRQTVP01,['10.36.20.0/22'],
1725032263306009396,SNARZP01,['10.151.232.0/22'],
1725032248996005696,PBIIRP01,['10.113.28.0/22'],
1725032252218005096,PDXACP01,['10.70.132.0/22'],
1725032258676013496,PITMCP01,['10.105.160.0/22'],
1725032265015016496,SJCAOP01,['10.68.216.0/22'],
1725032273078014596,LAXSVP01,['10.68.208.0/22'],
1725032385065004296,SJCAPP01,['10.70.48.0/22'],
1725032658853001696,TPAFHP01,['10.35.160.0/22'],
1725032658095015996,ALOCLP01,['10.58.196.0/22'],
1725032659682009996,SNASFP01,['10.68.108.0/22'],
1725037872187010096,YHMBFP01,['10.49.8.0/22'],
1725037877498000796,YULFIP01,['10.138.0.0/22'],
1725037872807025096,YHMSIP01,['10.61.224.0/22'],
1725037877259024396,YULCCP01,['10.163.240.0/22'],
1725037879204025196,PSPBRP01,['10.156.132.0/22'],
1725037881358010196,MIAMJP01,['10.123.236.0/22'],
1725037889156011496,YRVFIP01,['10.57.188.0/22'],
1725037881015016196,SANLCP01,['10.77.104.0/22'],
1725037895308021996,ABRTSP01,['10.138.44.0/22'],
1725037894639023496,DAYNPP01,['10.103.144.0/22'],
1725037887885001396,BPTRBP01,['10.69.92.0/22'],
1725037904151013596,ABRFIP01,['10.25.8.0/22'],
1725037904827001696,YSNFIP01,['10.57.168.0/22'],
1725043276285021596,TRIFKP01,['10.38.4.0/22'],
1725043256657024196,TRIFMP01,['10.35.68.0/22'],
1725043254802009296,PBITLP01,['10.40.140.0/22'],
1725043281299014296,MSPWIP01,['10.62.116.0/22'],
1725043263322021396,YQMFIP01,['10.139.104.0/22'],
1725045896505012896,FLLMPP01,['10.36.68.0/22'],
1725045960716008896,YQBMCP01,['10.136.132.0/22'],
1725045933502021496,YQFTSP01,['10.139.200.0/22'],
1725037872695009196,YXUTSP01,['10.128.136.0/22'],
1725045945326013096,CLLRIP01,['10.155.168.0/22'],
1725045927214000596,CHIWRP01,['10.136.88.0/22'],
1725045965829018996,CHSNCP01,['10.123.0.0/22'],
1725045403916002696,INDSTP01,['10.137.176.0/22'],
1725045411271018596,MCOTLP01,['10.37.88.0/22'],
1726761704352020296,CLEAKP01,['10.109.192.0/22'],
1725045900556024996,SPSRIP01,['10.69.128.0/22'],
1725045888404025396,PBICPP01,['10.37.92.0/22'],
1725045413961003996,YYZVNP01,['10.135.72.0/22'],
1725045399910006396,SPISHP01,['10.49.156.0/22'],
1725045918280012896,TOLCWP01,['10.24.32.0/22'],
1725045908648004196,TTNCHP01,['10.17.96.0/22'],
1725045942369005096,MCNFSP01,['10.123.132.0/22'],
1725046148883013796,SCERIP01,['10.99.48.0/22'],
1725046614382017896,ROCWBP01,['10.103.52.0/22'],
1725046619370013896,SACTGP01,['10.66.200.0/22'],
1725380711099023696,DOHECP01,['10.248.200.0/22'],
1725372595803002296,YYZBWP01,['10.61.20.0/22'],
1725371706458000296,BLR53P01,['10.242.120.0/22'],
1725372998439012096,HARFPP01,['10.30.232.0/22'],
1725366379529000896,STLACP01,['10.50.184.0/22'],
1718993335070021896,INDNOP01,['10.135.200.0/22'],
1725395143855011596,DENELP01,['10.63.80.0/22'],
1725395137559006996,HARSIP01,['10.30.228.0/22'],
1725460640570005596,NYCALP01,['10.30.156.0/22'],
1725458105246012196,INDCXP01,['10.50.216.0/22'],
1725463277020018996,YYZPAP01,['10.60.248.0/22'],
1725458223646022596,WASFXP01,['10.27.128.0/22'],
1725460146208007496,SEAAAP01,['10.75.120.0/22'],
1725543978478007196,LIRAKP01,['10.167.56.0/22'],
1725545799143007096,TYSKYP01,['10.119.180.0/22'],
1725544394793021596,CIDFNP01,['10.59.92.0/22'],
1725553798542009996,YULSBP01,['10.50.224.0/22'],
1725560657777014496,LAXBNP01,['10.153.200.0/22'],
1725650974450024496,CHAALP01,['10.36.244.0/22'],
1725651591441017896,LRUCYP01,['10.150.32.0/22'],
1725653897350008996,SFOCPP01,['10.68.12.0/22'],
1725653957695017896,YKFFPP01,['10.61.208.0/22'],
1725653954001016596,WASHWP01,['10.29.124.0/22'],
1725653916423005696,DENFLP01,['10.49.220.0/22'],
1725653962805019596,SCKFIP01,['10.67.84.0/22'],
1725653905775005696,SUNFIP01,['10.57.244.0/22'],
1725653912687017096,YKFCYP01,['10.139.68.0/22'],
1725654577902003596,YYZVFP01,['10.60.228.0/22'],
1725654570645002996,YULLEP01,['10.61.148.0/22'],
1725638951125022896,JAXTLP01,['10.42.232.0/22'],
1725638966324020996,HHHBSP01,['10.37.244.0/22'],
1725638975925024896,PHLBCP01,['10.30.16.0/22'],
1725638982329011696,IADTRP01,['10.17.160.0/22'],
1725638988476013196,EVVFJP01,['10.49.84.0/22'],
1725645516675002096,CVGDEP01,['10.25.136.0/22'],
1725645511317024896,CMPDVP01,['10.49.184.0/22'],
1725645576284017096,CMPRIP01,['10.139.144.0/22'],
1725646313899025396,SBSRIP01,['10.57.84.0/22'],
1725646340819003896,SATNAP01,['10.69.200.0/22'],
1725647693321018396,ATLCTP01,['10.35.224.0/22'],
1725643504257011796,TLHCTP01,['10.36.172.0/22'],
1725656147276023596,JAXBFP01,['10.42.244.0/22'],
1725645573734016896,TFOSHP01,['10.34.152.0/22'],
1725647700152004896,HSVAVP01,['10.37.252.0/22'],
1725645553961013696,COUCJP01,['10.57.200.0/22'],
1725647721215015296,ATLFLP01,['10.40.196.0/22'],
1725646363322007496,PHLALP01,['10.30.20.0/22'],
1725646387903004596,PHLUSP01,['10.29.232.0/22'],
1725647949318005096,JAXFPP01,['10.42.240.0/22'],
1725647712960012096,MSLMCP01,['10.118.76.0/22'],
1725647941194022696,AMARIP01,['10.145.152.0/22'],
1725647900151021696,NYCZWP01,['10.18.20.0/22'],
1725647915621018696,AUNSHP01,['10.152.64.0/22'],
1725647903714021396,JAXALP01,['10.42.248.0/22'],
1725639060900021496,JAXSIP01,['10.42.236.0/22'],
1725639114442022996,PHFSHP01,['10.102.84.0/22'],
1725638996531002596,PGVKSP01,['10.40.108.0/22'],
1725639088360004996,PHLSRP01,['10.108.116.0/22'],
1725639002319012196,PHLPFP01,['10.29.244.0/22'],
1725645494998022396,PHFAKP01,['10.16.0.0/22'],
1725641569221010296,FLLSIP01,['10.43.36.0/22'],
1725635430014014296,ATLFHP01,['10.39.120.0/22'],
1725641477731009896,HOUKYP01,['10.159.64.0/22'],
1725641555377022396,BPTFIP01,['10.150.84.0/22'],
1725644725043003296,NYCYSP01,['10.30.52.0/22'],
1725641864939011896,AHNTSP01,['10.40.100.0/22'],
1725646300856023696,HPN40P01,['10.25.200.0/22'],
